r_wrist_height_f125,elbow_angle_f125,shoulder_angle_f125,arm_extension_ratio_f125,arm_elevation_f125,wrist_y_diff_f125,wrist_x_diff_f125,r_wrist_height_f140,elbow_angle_f140,shoulder_angle_f140,arm_extension_ratio_f140,arm_elevation_f140,wrist_y_diff_f140,wrist_x_diff_f140,r_wrist_height_f155,elbow_angle_f155,shoulder_angle_f155,arm_extension_ratio_f155,arm_elevation_f155,wrist_y_diff_f155,wrist_x_diff_f155,wrist_velocity_mag_v135,wrist_velocity_y_v135,wrist_velocity_z_v135,elbow_velocity_mag_v135,wrist_velocity_mag_v145,wrist_velocity_y_v145,wrist_velocity_z_v145,elbow_velocity_mag_v145,wrist_velocity_mag_v155,wrist_velocity_y_v155,wrist_velocity_z_v155,elbow_velocity_mag_v155,peak_wrist_velocity,peak_velocity_frame_ratio,wrist_velocity_pct50,wrist_velocity_pct60,wrist_velocity_pct70,wrist_height_max,wrist_height_min,wrist_height_range,max_height_frame_ratio,kinetic_chain_score,hip_to_wrist_delay
0.004880905,164.26152,137.84427,0.9906457,-6.2832427,1.2046242,-0.8875828,0.028100967,165.06082,141.46092,0.9915691,-4.474124,1.6465244,-0.8292713,0.02728653,165.52805,140.49184,0.9920679,-3.7958593,0.7607002,-2.1670246,0.5527292,-0.12908936,-0.24564743,0.42675486,0.5880704,-0.15220642,-0.216465,0.463817,0.59360415,-0.28621674,-0.109148026,0.5430594,9.911367,0.8125,0.4848412,0.60014534,1.3638109,-22.860634,-25.282125,2.4214916,0.9958333333333333,0.6666666666666666,-37
0.26852226,161.97975,139.77336,0.98772985,0.2340134,1.409708,-0.5682106,0.4396305,162.30702,140.46422,0.98815477,3.9530032,1.9105797,-0.2654209,0.70695686,147.60205,130.67358,0.9605016,7.2310114,1.6571503,-1.4868507,1.5573752,1.1410904,-0.5665684,1.3344991,4.071308,3.300476,-0.7803726,3.8581398,3.6495779,2.6609802,-1.9563389,5.2369976,30.863731,0.9416666666666667,0.8289647,3.8459287,9.719595,-16.828226,-25.159653,8.331427,0.9875,1.0,0
0.24993896,162.94835,136.24489,0.9890179,-0.31733373,1.4007988,-0.59015465,0.3376255,162.53738,135.576,0.98846734,1.4437529,1.5800362,-0.24402428,0.42461395,161.52798,134.43044,0.9871157,3.9791703,1.4977989,-0.7464752,0.49229577,0.09979248,-0.3230095,0.3990972,0.8280464,0.29216766,-0.40211678,0.74903256,1.3304657,0.77453613,-0.52227974,1.1756932,10.776221,0.8208333333333333,1.48736,0.78725636,2.2579591,-21.029043,-25.195984,4.1669407,0.9958333333333333,0.6666666666666666,-17
0.25237465,162.35344,139.7799,0.9882478,-0.9767588,1.3008499,-0.6304188,0.3722496,161.49687,139.1713,0.98708135,1.6443064,1.7320004,-0.48055077,0.4596138,163.24652,142.12698,0.98938954,3.073988,1.7001019,-0.9113655,0.9215337,0.4972458,-0.3350258,0.783898,1.1709911,0.561676,-0.35202026,0.99156564,1.8056098,0.4813385,-0.48823357,1.7583687,10.2015085,0.8,0.5760925,1.1158922,3.1553283,-23.31586,-25.226952,1.9110909,0.9958333333333333,0.6666666666666666,-24
-0.07249451,164.3403,139.19653,0.9907293,-8.817984,1.0607643,-0.8161087,-0.0087890625,163.57858,141.49481,0.98980665,-5.8019414,1.3343906,-0.51750183,0.030654907,165.54826,141.48097,0.9920888,-4.5834427,1.1087666,-0.8175354,1.3079174,0.17623901,-0.554409,1.1000434,2.4746993,0.732193,-0.63165665,2.0304623,2.9140503,1.3138962,-0.59280396,3.0048974,11.581147,0.8375,0.35801238,2.3675053,3.7587256,-22.36992,-25.418556,3.0486355,0.9958333333333333,0.6666666666666666,-24
0.034051895,165.74152,138.48491,0.992317,-6.25006,1.2222958,-0.68818855,0.081085205,167.04066,140.63145,0.99364406,-4.3472843,1.3363323,-0.58304787,0.09640503,166.36403,140.84148,0.99295956,-2.7339551,0.95558167,-1.6387463,0.724778,-0.008811951,-0.57071686,0.56860787,1.1423203,0.10723114,-0.8157921,1.0076995,1.5558147,0.6820679,-0.4731846,1.3431466,11.249123,0.8291666666666667,0.16799645,1.0946393,4.0859547,-23.384188,-25.382843,1.9986553,0.9541666666666667,0.6666666666666666,-21
0.17586327,164.91257,138.37561,0.99141896,-2.2050607,1.1731853,-0.81339073,0.21053505,164.12364,140.24239,0.9904741,-1.7877513,1.4535332,-0.50445175,0.2161293,164.8077,140.59877,0.9912725,-1.5594592,1.0569687,-1.8113499,0.5306187,0.08640289,-0.24038315,0.498299,0.8148604,0.27809143,-0.21334648,0.68442875,0.99485815,0.57483673,-0.095415115,1.0061475,10.793259,0.7791666666666667,0.24664775,0.774507,2.1816716,-24.299072,-25.290154,0.99108124,0.9958333333333333,0.6666666666666666,-44
-0.030368805,164.09637,139.82701,0.9904345,-7.4038763,1.1517181,-0.842865,0.011623383,165.63297,141.68753,0.9922094,-5.688675,1.33712,-0.88949776,0.040042877,164.70407,140.74583,0.99113727,-4.636307,0.6585331,-2.2931557,0.6084435,0.107688904,-0.28942108,0.41351858,0.49895662,0.049552917,-0.19386292,0.45401528,0.57221204,0.11249542,-0.08640289,0.4522005,11.044434,0.7833333333333333,0.5656149,0.5123905,1.0085207,-24.538664,-26.044294,1.5056305,0.041666666666666664,0.6666666666666666,-22
0.025417328,165.0412,138.32295,0.99156183,-6.5692477,1.1314869,-0.65714264,0.1136322,165.08476,140.82149,0.9915991,-3.918873,1.3088875,-0.43300438,0.20694542,165.08746,140.71666,0.9915981,-1.4825438,1.1335449,-1.1040173,1.088391,-0.007095337,-0.37405014,0.974162,2.7896488,0.75393677,-0.7431221,2.3977675,2.6028059,1.1611176,-0.57738304,2.6088157,24.753878,0.9708333333333333,0.59341246,2.6935093,2.8399975,-23.330126,-25.343983,2.013857,0.975,1.0,0
0.09288406,163.24664,136.58138,0.9894329,-4.9348445,1.1681385,-0.67542267,0.2090931,163.8138,136.84631,0.9901274,-2.5908995,1.3700943,-0.25850105,0.28528214,164.83311,136.32846,0.99130714,-0.47425285,1.2792625,-0.44917488,0.54670584,0.16262054,-0.13489723,0.42086753,1.0682319,-0.0049209595,-0.34801483,0.85084593,1.5762761,0.13252258,-0.5557823,1.4357295,11.205803,0.7708333333333334,1.1032339,0.97393763,2.3882732,-24.452057,-25.257046,0.80498886,0.8666666666666667,1.0,92
0.1839447,163.53477,138.086,0.98976815,-3.6063092,1.237875,-0.31513786,0.25917435,163.0439,138.49095,0.989141,-1.9648682,1.2887974,-0.19480515,0.24014091,165.15968,138.86183,0.9916619,-0.9048516,0.9406414,-0.7498646,0.67487067,-0.122909546,-0.16516685,0.5037959,1.328151,-0.010643005,-0.47784805,1.1135019,1.9847498,0.32432556,-0.38778305,1.6933507,10.95373,0.7541666666666667,0.56363314,1.26851,3.2909882,-23.456177,-25.272646,1.8164692,0.9958333333333333,0.6666666666666666,-31
0.13240433,164.736,136.84221,0.99120134,-4.962607,1.1215706,-0.8022537,0.2309761,163.69926,135.59999,0.98996717,-3.290181,1.3484211,-0.43156242,0.29814148,162.62254,135.37936,0.98860985,-1.9336495,1.1954231,-1.2255383,0.42623484,0.26950836,-0.19864082,0.28411674,0.52016914,0.4209137,-0.13864517,0.4938476,0.84669715,0.58216095,-0.25205612,0.75175333,9.319,0.8708333333333333,0.5862421,0.52910674,1.245519,-24.11541,-25.181122,1.065712,0.9958333333333333,0.6666666666666666,-13
0.17634201,163.94685,138.16129,0.9902671,-2.9682574,1.1569366,-0.70121384,0.20125008,162.7219,138.62924,0.98872447,-1.1993294,1.3779507,-0.5762501,0.24948692,164.18048,141.34444,0.99050957,-1.7405401,1.3923225,-0.43968582,1.5328032,-0.102996826,-0.6261921,1.3773954,2.5293953,0.23586273,-0.6636715,2.3661733,3.0136638,0.9361267,-0.58751106,3.0181751,7.7749653,0.3875,0.8633138,2.4537218,3.2887502,-23.84346,-25.29308,1.4496193,0.9666666666666667,0.3333333333333333,-139
0.21348953,164.19356,139.44452,0.9905853,-2.0489395,1.1824989,-0.78949165,0.31793785,162.96777,140.0891,0.9890604,0.3584196,1.6660099,-0.6223793,0.35943222,163.8155,141.92133,0.990118,1.028324,1.4710655,-1.2505302,0.73855644,0.43190002,-0.4369068,0.5919571,0.65762985,0.4497528,-0.2058506,0.5219144,0.56792337,0.31608582,-0.30604362,0.8001531,9.812191,0.8375,0.38851586,0.6835154,1.7727562,-24.163355,-25.26794,1.1045856,0.9958333333333333,0.6666666666666666,-31
0.00036239624,164.32591,139.14964,0.99073595,-6.795738,1.1856346,-0.7705059,0.052099228,164.1866,140.68713,0.9905483,-5.1748905,1.3243465,-0.5484257,0.100393295,163.57034,140.02306,0.9897827,-4.0703206,0.88171005,-1.0020599,0.7549079,-0.14751434,-0.2573204,0.6837636,1.18795,0.13263702,-0.42526245,1.0697764,2.4797268,0.8708954,-0.52765846,2.3634715,10.970583,0.7666666666666667,0.5448155,1.1402966,3.1808484,-22.946869,-25.322754,2.375885,0.9916666666666667,0.6666666666666666,-48
0.12201691,161.42656,136.73976,0.9869908,-5.286389,1.2106133,-0.43286705,0.24169922,160.02438,137.61096,0.9849348,-1.7072097,1.3586102,-0.07446861,0.30538368,159.45518,137.60646,0.98404163,-0.74435496,1.2955418,-0.25964737,1.1786836,0.08960724,-0.408926,1.1610448,2.0784738,0.16960144,-0.4662323,2.0210786,3.0211413,0.60310364,-0.6405258,3.028896,11.75879,0.7583333333333333,0.9337816,1.9876349,4.0207586,-24.537777,-27.135803,2.5980263,0.004166666666666667,0.6666666666666666,-37
0.022375107,160.90955,136.04337,0.98625404,-7.5589113,1.1097965,-0.6909466,0.0742569,162.80276,138.3365,0.9888348,-6.7211967,1.2061443,-0.41856003,0.11370468,162.80843,136.00009,0.9888388,-5.3853283,0.9808922,-1.2799263,0.28481185,0.039482117,-0.22899628,0.12417014,0.6478119,0.11981964,-0.36563873,0.450537,0.64961195,0.24581909,-0.15701294,0.38182038,12.056765,0.7958333333333333,0.6984626,0.62883294,0.6733083,-23.766531,-25.307558,1.5410271,0.9375,0.6666666666666666,97
0.13421822,160.57253,134.82524,0.9857682,-4.466405,1.2043533,-0.55124664,0.22334099,161.52028,136.42613,0.9871116,-2.120409,1.2846432,-0.2533512,0.26390266,162.89453,137.17854,0.9889341,-0.6046519,1.1983662,-0.48761177,0.9509256,-0.09716034,-0.24232864,0.8479771,1.8042899,0.2173233,-0.4421425,1.5940264,2.4032772,0.5929184,-0.6186104,2.3977156,12.181904,0.7708333333333334,1.00537,1.6867145,2.9745378,-24.44763,-25.272856,0.82522583,0.825,1.0,93
0.016130447,164.12607,136.64687,0.9904816,-7.538421,1.1138592,-0.59020233,0.08884621,165.94954,140.01593,0.99252367,-6.1055565,1.23983,-0.26965904,0.17453384,166.22507,139.30327,0.9928288,-4.2966976,1.0858707,-1.1163082,0.3329611,0.047950745,-0.18791199,0.17098717,0.76675326,-0.01865387,-0.2936554,0.64637005,0.9879372,0.07003784,-0.29211044,0.71644366,13.081325,0.7708333333333334,0.27884114,0.7459567,2.144271,-24.559555,-25.294996,0.7354412,0.85,0.6666666666666666,-39
0.20068169,163.1028,136.37395,0.9892274,-2.734046,1.1918907,-0.6360283,0.30067825,162.26549,134.57393,0.98813903,0.18020143,1.3674374,-0.37227058,0.34020996,165.61525,134.98346,0.99217343,1.5006045,1.3624649,-0.36036682,1.1028227,0.0522995,-0.5056,0.89571756,1.7367085,0.2016449,-0.6240463,1.2776315,1.825354,0.4732132,-0.48116684,1.7243291,11.9940815,0.7791666666666667,0.8677267,1.6697407,2.3780959,-24.542253,-25.232466,0.69021225,0.058333333333333334,1.0,93
0.107580185,163.37323,137.9035,0.98955846,-5.122814,1.1332874,-0.6959591,0.2530899,162.12408,137.95206,0.9879472,-1.2407763,1.3859367,-0.28744125,0.33811188,163.75108,139.44258,0.99001604,0.6335832,1.3416615,-0.87436295,1.3702041,0.17841339,-0.65463066,1.1957861,2.439402,0.57266235,-0.7946491,2.0266185,2.8353314,0.8034897,-0.552063,2.717652,10.862997,0.7708333333333334,0.51797414,2.315772,2.9478898,-23.457565,-25.35368,1.8961143,0.9958333333333333,1.0,94
0.24915123,163.49307,137.44504,0.9897386,-0.63251925,1.3451099,-0.65846825,0.32853317,161.65259,136.94287,0.9872741,1.1961511,1.6286621,-0.49584198,0.44371796,163.26929,140.24084,0.9894184,3.5842054,1.6930141,-0.6912441,0.5324406,0.25119781,-0.13798714,0.59163505,0.8914492,0.56453705,-0.06219864,0.97101253,1.5398933,0.9355545,-0.2780056,1.3850921,12.342753,0.7583333333333333,0.7682382,0.8588543,3.989053,-21.507006,-25.272196,3.7651901,0.9958333333333333,0.6666666666666666,-50
0.18009186,163.17194,137.9543,0.98932105,-3.9822896,1.237875,-0.55426216,0.2605667,161.95784,139.52641,0.98768497,-2.2320926,1.5159359,-0.20038795,0.2872715,161.76591,139.18695,0.9874414,-1.8475544,1.421751,-0.56430244,0.55858576,0.3887558,-0.14408112,0.57433873,1.1427706,0.4888916,-0.22805214,1.0828212,1.6377494,0.5526352,-0.3694439,1.5645585,10.874262,0.7708333333333334,0.71527827,1.105362,2.8988953,-24.558378,-25.260366,0.7019882,0.0,0.6666666666666666,-34
0.024337769,160.28604,136.18083,0.98533344,-7.1156316,1.2320747,-0.7120476,0.14422989,161.74043,137.20966,0.9873844,-2.98533,1.3054161,-0.36418343,0.2345581,163.14932,135.07112,0.98926854,-1.9977924,1.2170639,-0.65083504,1.8068832,0.3406906,-0.7240677,1.3806834,2.354654,0.58467865,-0.7209778,2.2355657,2.861266,1.0162354,-0.36114693,2.7216804,11.980591,0.7708333333333334,0.62609184,2.3395789,2.928871,-24.372246,-25.2432,0.8709545,0.9,1.0,95
0.07150078,163.9715,137.72386,0.99029815,-5.4648323,1.2446308,-0.59563446,0.1405468,165.83185,138.4105,0.9924255,-3.8123407,1.2642517,-0.35170364,0.15710068,165.83339,137.14572,0.9924186,-2.7435858,0.95100784,-0.9091511,0.6190106,0.046920776,-0.271883,0.3320102,0.7806801,0.032844543,-0.31451225,0.61724395,1.2196879,0.57849884,-0.367527,1.0493134,11.868952,0.7916666666666666,0.8787462,0.7596776,2.2937844,-21.55908,-25.341759,3.7826786,0.9958333333333333,0.6666666666666666,-42
0.21466255,164.6185,137.54697,0.9910652,-1.5196897,1.2147522,-0.49899864,0.26540565,163.02077,136.6616,0.98913234,-0.52823347,1.351551,-0.36488724,0.3554554,164.56894,137.86507,0.9910161,1.1575457,1.2858734,-0.5480976,0.4682919,-0.084114075,-0.21846771,0.45748866,0.77850854,-0.12588501,-0.31777382,0.67695016,1.2998363,-0.15804291,-0.677948,1.0657502,11.88524,0.7458333333333333,0.42625698,0.78881073,4.6614275,-24.340992,-25.123106,0.782114,0.8333333333333334,1.0,87
-0.0047073364,164.01198,139.03079,0.9903546,-7.188738,1.140337,-0.8215351,0.045591354,163.47926,140.49217,0.9896996,-6.076101,1.3143616,-0.6128578,0.10610008,163.34831,141.0435,0.9895091,-3.6758168,0.9898777,-1.5706806,0.7229025,-0.1487732,-0.30561447,0.64415884,1.0702072,0.21800995,-0.3899002,0.8894136,1.7990535,0.7881546,-0.315485,1.5982684,11.405479,0.7958333333333333,0.40833172,1.0512717,2.875138,-21.547989,-25.297438,3.7494488,0.9958333333333333,0.6666666666666666,-19
0.08864403,163.9423,139.97472,0.9902678,-5.1912036,1.0941906,-0.5916519,0.17746353,162.80081,140.30869,0.98881686,-2.8060334,1.2917881,-0.406744,0.28078842,161.65428,140.08653,0.9872629,-1.7904906,1.3614235,-0.41163063,1.2946825,0.10700226,-0.48033714,1.1997567,2.1234984,0.50022125,-0.53744316,2.005744,3.645673,1.2646866,-0.9652233,3.8725877,11.230648,0.7458333333333333,0.82157314,2.2159772,4.9701614,-24.477528,-25.336418,0.85889053,0.8541666666666666,1.0,87
0.24189758,163.85033,136.91614,0.99015623,-0.95686966,1.3028011,-0.55413437,0.3017254,164.46846,137.6297,0.9908757,0.5605945,1.4431343,-0.2216816,0.39722633,165.7391,139.18837,0.9923112,2.387575,1.3455639,-0.7363167,0.4946459,-0.033988953,-0.18144608,0.49344042,0.71987605,-0.19821167,-0.29385567,0.66324127,1.0453024,-0.48534393,-0.39559364,1.1134232,11.777194,0.7708333333333334,0.9726449,0.70722866,3.076095,-24.493956,-25.362345,0.8683891,0.06666666666666667,0.6666666666666666,-47
0.12141228,162.79709,134.69058,0.9888587,-4.2317295,1.4355488,-0.5572777,0.1944294,164.41481,137.40312,0.9908326,-2.705438,1.4136963,-0.44045258,0.24756432,163.98366,137.53877,0.9903063,-1.4231776,1.2540894,-0.83971214,0.13445641,0.13252258,0.019140244,0.08306775,0.3741525,0.020942688,-0.16902924,0.29180723,0.72816336,-0.16044617,-0.6261349,0.7905332,12.49501,0.7666666666666667,0.54952335,0.34619206,2.503861,-24.591858,-26.099663,1.5078049,0.020833333333333332,0.6666666666666666,-48
0.18030167,166.3154,141.0461,0.9929177,-2.3972518,1.1916676,-0.61730194,0.2660656,163.80975,139.23753,0.9900958,-0.18562633,1.4507084,-0.3164673,0.32608032,165.40714,139.1482,0.9919337,0.72537243,1.4707298,-0.2706604,0.3550301,0.25577545,-0.24184227,0.2791816,0.32720476,0.18230438,-0.22215843,0.29983836,0.37141174,0.3126526,-0.13220787,0.23843053,11.49094,0.7875,0.83492386,0.31663626,0.7725086,-24.52501,-27.525454,3.0004444,0.05416666666666667,0.6666666666666666,97
0.018535614,163.79956,136.05263,0.9900819,-7.22507,1.0895462,-0.8232231,0.0033874512,164.07837,138.39464,0.99041575,-6.8337092,1.305336,-0.6218071,-0.0990448,163.95134,140.49698,0.9902485,-6.506342,0.7285156,-1.9010429,0.70529336,-0.41690826,-0.21841049,0.6386581,0.8217924,-0.37513733,-0.15807152,0.8135558,1.0249902,-0.06855011,-0.19351959,0.8654104,12.415957,0.8208333333333333,0.18301444,0.82138455,2.4591389,-23.409876,-25.441559,2.031683,0.9458333333333333,0.6666666666666666,-22
-0.053785324,163.61208,138.68286,0.9898454,-8.129499,1.1682758,-0.70783806,0.053401947,165.09258,141.87772,0.9915878,-4.3885603,1.1829414,-0.5092964,0.10887718,165.85536,142.51027,0.99241626,-3.879515,1.0024624,-1.4565105,1.1497873,0.2967453,-0.41805267,0.9980214,1.9555972,0.51956177,-0.3963375,1.7539847,2.5909796,1.2607956,-0.5750942,2.6960716,12.537961,0.775,0.65029895,1.9012907,3.038693,-22.663143,-25.191248,2.5281048,0.9958333333333333,0.6666666666666666,-44
0.12879753,161.65817,131.68628,0.9873477,-5.104043,1.2167683,-0.80677414,0.2282753,161.82536,134.9903,0.9875411,-2.2558863,1.3625584,-0.31781387,0.2894497,163.27625,132.8682,0.98942095,-1.6060743,1.2919598,-0.6235771,0.58930755,0.18539429,-0.02989769,0.5739605,1.5183192,0.48339844,-0.47541618,1.3121306,1.8768268,0.6345749,-0.37302017,1.9146078,8.009085,0.8541666666666666,1.470243,1.3757275,2.2260032,-24.576004,-25.318268,0.7422638,0.9958333333333333,0.6666666666666666,-27
0.041412354,165.23734,139.13028,0.99176365,-6.3805003,1.0110207,-0.79470253,0.15018463,162.14906,137.14186,0.9879654,-4.131794,1.2968655,-0.63347244,0.25494576,162.19754,138.9567,0.98803985,-1.3896079,1.3224392,-0.4562626,0.48357826,0.07347107,-0.19832611,0.5305425,0.9159164,0.10585785,-0.42780876,0.8923454,1.6519217,0.38955688,-0.81098557,1.5375795,11.461404,0.7416666666666667,0.38369685,0.87079763,5.4834495,-24.602016,-25.293486,0.6914692,0.03333333333333333,0.6666666666666666,-36
-0.020557404,165.4127,139.39635,0.99195814,-8.199778,1.0457077,-0.8031826,0.027990341,163.08698,139.64246,0.9891798,-6.178459,1.3313084,-0.5018883,0.059858322,163.72186,139.72786,0.9899819,-4.890581,0.9957504,-0.72418976,0.8351924,0.029640198,-0.45189857,0.71014535,1.5274936,0.4201126,-0.49203873,1.2725832,2.7404673,1.2265778,-0.751276,2.5682318,10.937326,0.775,0.25717306,1.449087,2.7758012,-22.474371,-25.39652,2.9221497,0.9958333333333333,0.6666666666666666,-47
0.2700367,168.52919,140.10088,0.9950322,-4.233789,0.56578064,-0.39006996,0.3299389,167.0032,134.30582,0.99361235,-2.1384559,0.75232697,-0.264925,0.45557785,168.79582,133.06897,0.9952412,1.021123,0.9131584,-0.17814064,0.86414224,0.21240234,-0.21025658,0.49132288,0.6754421,0.10631561,-0.55981636,0.5914471,1.2066191,0.32569885,-0.42720795,0.72411376,10.763693,0.4666666666666667,3.5173938,0.59485847,1.4373264,-24.066092,-25.532244,1.4661522,0.9958333333333333,0.3333333333333333,-120
0.28206444,168.20175,140.09686,0.99474543,-3.7658632,0.59212685,-0.3110981,0.33835793,166.50703,132.75797,0.9931128,-1.6575406,0.8074589,-0.20447159,0.44390297,86.338394,86.89949,0.68518317,-2.030423,1.0452576,-0.0179348,1.1352328,0.45581818,-0.505085,0.44440496,1.9753567,0.1599884,-1.801014,2.678148,8.682535,0.44437408,-8.670874,8.265181,13.944084,0.6791666666666667,5.1435494,1.501238,10.864138,-24.537895,-25.623285,1.0853901,0.7958333333333333,1.0,52
0.30695915,169.36765,140.2957,0.99573004,-3.6336393,0.5733166,-0.34708786,0.364048,154.30507,129.69185,0.97515476,-1.6072185,0.75540733,-0.19016266,0.49824142,100.5706,58.816933,0.7728006,-0.69447887,1.1087227,-0.021409988,0.9284486,0.41152954,-0.021457672,0.8792095,5.0244217,0.49575806,-4.9537754,5.5264106,14.506567,1.3271713,-14.335756,8.112815,14.801305,0.65,4.390587,4.2807417,9.672813,-24.641233,-25.578949,0.93771553,0.7958333333333333,1.0,46
0.28046417,169.35669,140.54544,0.9957148,-3.9630008,0.5790634,-0.32169533,0.35974693,155.6132,131.11266,0.97754586,-1.9163436,0.82995605,-0.20097733,0.46795273,79.68867,60.017193,0.6441325,-2.269542,1.1318703,-0.02302742,0.8935652,0.47538757,-0.23197174,0.79534996,4.4961185,0.42675018,-4.266157,4.78733,12.703668,0.7538223,-12.669125,8.084066,13.889361,0.6583333333333333,3.7348466,3.8151298,8.748563,-24.641663,-25.579489,0.93782616,0.7875,1.0,48
0.26120567,167.55283,141.16364,0.99414724,-4.455638,0.5809536,-0.37841797,0.25140572,166.94803,138.01283,0.9935456,-5.1257095,0.76410484,-0.24376869,0.31468582,166.37675,136.32852,0.99296916,-2.6921282,0.87521553,-0.18714714,0.7164972,0.21995544,-0.029382706,0.49747556,0.71378416,0.28896332,-0.6278515,0.6320575,0.4700675,0.36460876,-0.025377274,0.25076538,14.951424,0.8541666666666666,5.3599825,0.6619304,0.35985035,-24.626112,-25.531584,0.9054718,0.9958333333333333,1.0,94
0.2900257,168.31761,139.48482,0.9948457,-3.5095377,0.56638145,-0.36761475,0.5052681,166.66164,127.03566,0.99325246,2.277225,1.0738735,-0.16773605,0.70788,124.12483,87.878235,0.8840429,8.803801,1.4489441,-0.14274025,2.2557988,1.3944626,-1.4594936,1.3946484,2.7931569,1.0723114,-2.5462818,2.7394364,9.440156,1.3544083,-9.338837,7.1484733,14.366278,0.675,4.0402703,2.3599687,11.577155,-24.552483,-25.531052,0.97856903,0.8208333333333333,1.0,51
0.2917366,168.62817,138.38347,0.99511003,-3.6889095,0.5929642,-0.360281,0.31346893,166.75375,133.3063,0.99336773,-2.6731708,0.8150425,-0.24471092,0.49726677,105.89751,93.05915,0.79929984,1.9162247,1.117836,-0.12957954,0.9001356,0.3325653,0.01376152,0.5347054,1.6639267,0.5915451,-1.5536785,2.3806703,9.401502,1.1071014,-9.279242,7.816756,15.4116535,0.6708333333333333,4.786253,1.3952862,12.422918,-24.592768,-25.505314,0.91254616,0.8208333333333333,1.0,50
0.27739716,169.3246,139.93279,0.9957001,-3.266254,0.5881939,-0.36747932,0.29843903,160.60422,135.5049,0.98581785,-2.799708,0.78972626,-0.23970413,0.5074196,104.51027,71.111595,0.7936452,0.3179405,1.2438984,-0.19913673,0.74012524,0.17784119,-0.16207695,0.7640284,4.7921915,0.5677414,-4.7563934,5.431555,14.920142,2.2154617,-14.73444,8.500825,15.508256,0.6541666666666667,3.695561,4.1764503,10.217591,-24.560043,-25.654749,1.0947056,0.8,1.0,47
0.28282166,168.35483,138.54593,0.9948717,-3.568724,0.60422134,-0.3375473,0.3486328,164.6219,134.09723,0.99108124,-1.7781253,0.77788734,-0.26137543,0.45636368,107.16869,79.72992,0.806142,-0.8418141,1.0648327,-0.22557831,0.7759903,0.29102325,0.4595375,0.816541,3.7515202,0.3907013,-3.7263966,4.328479,12.594928,1.5218353,-12.428284,8.769259,16.412148,0.6666666666666666,1.7573789,3.115671,13.05379,-24.540838,-25.500319,0.9594803,0.8083333333333333,1.0,52
0.25584984,168.79214,140.32579,0.99526066,-4.527777,0.5267639,-0.27129364,0.37950134,153.484,131.84892,0.9735493,-1.1707222,0.8156948,-0.20360756,0.68613243,122.425674,54.84392,0.8791134,5.9540043,1.4295635,-0.20411491,1.280731,0.7134247,-0.5437088,1.5722744,7.142322,0.6074524,-7.0668983,7.2453947,15.426269,2.4325562,-14.323082,8.069896,16.281363,0.65,3.7590756,6.2752037,9.198648,-24.606028,-25.580023,0.9739952,0.7916666666666666,1.0,47
0.3042965,168.66336,140.74266,0.9951486,-3.0038211,0.5850525,-0.3602047,0.3288231,158.72562,134.0216,0.982943,-1.9494498,0.7958336,-0.28134346,0.5429287,113.91799,68.96329,0.840851,1.9324968,1.3131561,-0.23370934,0.920055,0.09841919,-0.026807785,0.8533368,5.1410623,0.48763275,-5.095768,5.5790367,14.229713,2.1399307,-13.99478,8.478707,15.809812,0.6541666666666667,4.3732004,4.396341,10.221714,-24.500334,-25.431217,0.9308834,0.9958333333333333,1.0,47
0.24741936,169.21251,141.36162,0.9956101,-4.7701325,0.5573139,-0.34490585,0.26626015,162.40321,137.77122,0.9883158,-3.992665,0.7560425,-0.24412918,0.5171051,112.63606,78.85779,0.8340391,1.0003746,1.3223515,-0.29850197,0.8376808,0.27454376,0.060853958,0.8544726,3.8668542,0.7079315,-3.769827,4.7017736,14.387919,2.08786,-14.209242,8.514253,16.45797,0.6583333333333333,3.8409123,3.3153386,11.527163,-24.448051,-25.595724,1.1476727,0.8041666666666667,0.6666666666666666,48
0.27109718,167.89833,138.84344,0.9944611,-4.5141635,0.5904312,-0.3545494,0.34885788,165.85089,131.13228,0.99243253,-1.8863583,0.8840866,-0.2150631,0.49738503,167.36908,128.66185,0.9939521,2.1130626,1.0933571,-0.21907616,1.093573,0.5389023,-0.41370392,0.3489611,0.9094949,0.5030823,-0.70521355,0.70586795,0.7095676,0.48671722,-0.36375046,0.31303516,13.909059,0.8583333333333333,4.254807,0.8674189,0.3213662,-24.67327,-25.474434,0.8011646,0.8875,0.6666666666666666,94
0.25963593,169.06895,140.7451,0.99548143,-4.6430144,0.5574589,-0.29210472,0.30854416,152.01868,132.77214,0.9705634,-2.7797859,0.78819656,-0.19331741,0.6087074,122.07191,53.313877,0.87864155,4.5022264,1.4126949,-0.20132828,1.2387446,0.54862976,-0.06337166,1.4038838,6.875562,0.4348755,-6.787491,7.0539064,15.810908,2.7038956,-14.458008,8.198337,16.352184,0.65,3.8246207,6.10478,9.527444,-24.482552,-25.479906,0.9973545,0.7916666666666666,1.0,47
0.28964424,168.66296,140.67245,0.99514455,-3.6458857,0.5826225,-0.37052536,0.273201,167.90312,136.88274,0.9944605,-4.060449,0.66796875,-0.26607895,0.40180016,105.89375,96.55631,0.8004913,-2.231378,1.0472221,-0.08636093,1.1265177,0.120162964,-0.16010284,0.6559622,2.0455317,0.4623413,-1.8711376,2.6666088,8.671619,0.7470703,-8.565388,7.0860386,14.292742,0.6791666666666667,4.900389,1.869228,12.263917,-24.584427,-25.513054,0.928627,0.8166666666666667,1.0,52
